@relation 'aVSDxiangliangdata_0.5_50: -C 11'

@attribute biaoqian1 numeric
@attribute biaoqian2 numeric
@attribute biaoqian3 numeric
@attribute biaoqian4 numeric
@attribute biaoqian5 numeric
@attribute biaoqian6 numeric
@attribute biaoqian7 numeric
@attribute biaoqian8 numeric
@attribute biaoqian9 numeric
@attribute biaoqian10 numeric
@attribute biaoqian11 numeric
@attribute weidu1 numeric
@attribute weidu2 numeric
@attribute weidu3 numeric
@attribute weidu4 numeric
@attribute weidu5 numeric
@attribute weidu6 numeric
@attribute weidu7 numeric
@attribute weidu8 numeric
@attribute weidu9 numeric
@attribute weidu10 numeric
@attribute weidu11 numeric
@attribute weidu12 numeric
@attribute weidu13 numeric
@attribute weidu14 numeric
@attribute weidu15 numeric
@attribute weidu16 numeric
@attribute weidu17 numeric
@attribute weidu18 numeric
@attribute weidu19 numeric
@attribute weidu20 numeric
@attribute weidu21 numeric
@attribute weidu22 numeric
@attribute weidu23 numeric
@attribute weidu24 numeric
@attribute weidu25 numeric
@attribute weidu26 numeric
@attribute weidu27 numeric
@attribute weidu28 numeric
@attribute weidu29 numeric
@attribute weidu30 numeric
@attribute weidu31 numeric
@attribute weidu32 numeric
@attribute weidu33 numeric
@attribute weidu34 numeric
@attribute weidu35 numeric
@attribute weidu36 numeric
@attribute weidu37 numeric
@attribute weidu38 numeric
@attribute weidu39 numeric
@attribute weidu40 numeric
@attribute weidu41 numeric
@attribute weidu42 numeric
@attribute weidu43 numeric
@attribute weidu44 numeric
@attribute weidu45 numeric
@attribute weidu46 numeric
@attribute weidu47 numeric
@attribute weidu48 numeric
@attribute weidu49 numeric
@attribute weidu50 numeric

@data
0,0,1,0,0,0,0,0,0,0,0,3.718564,-0.210287,-0.658444,-0.065195,0.391853,0.011801,-0.312088,0.024536,-0.144062,0.189458,0.066741,-0.033945,-0.043398,-0.03595,-0.083856,-0.078237,-0.131317,-0.048841,0.224969,-0.038961,0.088194,-0.19001,-0.12383,-0.137638,0.206723,-0.293284,0.294798,0.048467,0.058815,-0.18288,-0.057932,-0.070606,0.192705,0.182211,0.077243,-0.34577,-0.145565,0.137238,0.227764,-0.400527,-0.07399,0.032065,0.092688,0.056345,-0.242679,-0.009606,-0.357692,0.262995,0.249762,0.062205
1,0,0,0,0,0,0,0,0,0,0,3.734387,-0.224035,-0.026341,-0.259974,0.292062,0.210172,0.606643,0.775315,0.39519,-0.936938,-1.00994,-0.029698,0.16855,-0.883612,-0.299897,0.081793,0.554173,-0.381154,0.077103,0.19167,0.031502,-0.030564,0.078304,-0.207165,0.066033,-0.011378,-0.086235,-0.000641,-0.06505,-0.024767,-0.160839,0.15247,-0.064458,-0.094029,0.146579,0.041984,-0.001141,0.058953,-0.152429,0.116835,-0.001994,-0.249427,0.063653,-0.063855,0.106725,0.032081,-0.062703,0.290795,-0.024479,0.318987
0,0,0,0,1,0,0,0,0,0,0,3.72144,-0.020754,-0.297478,-0.052708,0.280127,0.236643,-0.40762,-0.211491,-0.011662,-0.1032,0.104538,-0.029954,-0.066386,-0.150367,-0.15469,-0.086189,0.020776,0.031777,0.050075,0.044127,0.006071,-0.039682,0.102461,-0.201997,-0.048745,0.026154,0.017468,0.101919,0.026695,0.052015,-0.009652,0.185441,0.123522,0.058555,-0.102094,0.002048,0.166989,0.167446,0.027319,-0.085773,-0.115725,0.08525,0.046315,0.05056,0.121753,0.13955,-0.250536,-0.172673,-0.269161,0.106393
1,0,0,0,0,0,0,0,0,0,0,3.749393,-0.205643,0.14858,0.124324,0.165349,-0.406304,0.220014,-0.405671,-0.18308,0.051995,-0.146867,-0.017543,0.176885,-0.023719,-0.424387,0.066312,0.037992,0.303924,0.370151,0.113047,0.034656,0.577637,-0.292081,-0.09861,-0.061711,-0.131485,-0.098712,0.155052,0.023285,-0.159453,-0.260573,0.093358,0.228828,-0.104496,-0.152697,-0.146327,0.021527,0.027011,-0.004282,0.163383,0.038992,0.173338,0.0385,-0.185393,0.011793,0.004153,0.147577,0.073309,-0.014875,-0.029675
0,0,0,0,0,1,0,0,0,0,0,3.728869,-0.098251,-0.565066,-0.108083,0.00813,0.027524,-0.200212,-0.243865,0.158853,-0.172736,0.081661,-0.103109,0.131663,-0.159509,0.120552,0.04991,-0.023321,-0.14049,-0.126831,-0.057785,0.016265,-0.239543,-0.124784,-0.011133,-0.003609,-0.449763,0.155908,-0.203545,0.15207,-0.075064,0.179739,-0.372554,-0.082468,-0.224185,0.026381,-0.415308,-0.284054,-0.363103,-0.135873,0.30499,0.286553,0.163348,-0.122814,-0.334892,-0.398846,0.295599,0.258359,0.124167,-0.203056,0.107784
0,0,0,0,0,0,1,0,0,0,0,3.745126,-0.244105,-0.042695,-0.134419,-0.10566,0.14205,0.520374,-0.220368,-0.968962,-0.097672,0.266612,-0.209563,-0.501431,-0.193125,-0.061207,0.03604,0.107374,-0.078594,0.034205,0.134749,0.008529,0.09026,0.17506,-0.035693,0.103196,-0.148171,0.067522,-0.040667,0.125779,-0.180476,-0.194982,0.0555,0.057725,-0.004243,-0.222645,-0.000952,-0.092553,0.062549,-0.101446,0.275024,0.077957,0.222381,-0.31301,0.316203,0.335374,0.090421,-0.116039,-0.009454,0.541547,0.179409
0,0,0,0,0,1,0,0,0,0,0,3.728316,-0.189117,0.240698,0.091895,0.754425,-0.732449,0.078057,-0.858658,0.207275,-0.775335,0.096939,0.21918,0.06888,0.611837,0.129441,-0.140743,0.796706,-0.146172,-0.49546,-0.244973,-0.270362,-0.48533,-0.183703,0.226077,-0.198274,0.3473,-0.13749,-0.385538,-0.050231,-0.309273,0.000053,-0.189064,-0.081707,-0.004345,0.043615,0.142308,-0.015582,0.292639,0.142332,0.023551,-0.033427,0.108293,0.110943,-0.004165,0.140546,0.097246,-0.063032,0.024492,0.073386,-0.108744
0,0,0,0,0,0,0,1,0,0,0,3.673009,0.022262,-0.313821,0.264817,1.058395,-0.360699,-0.233001,-1.147931,0.112316,-0.628761,-0.097398,-0.014982,0.072114,0.13011,-0.003359,-0.099518,0.304836,0.411128,-0.078013,-0.280966,0.170082,-0.395659,-0.308064,-0.263054,0.036539,0.424565,0.226967,0.220603,-0.206721,-0.247018,-0.520767,0.647127,0.022547,-0.062477,-0.128151,0.196201,0.458605,-0.020356,0.193489,-0.330035,0.285612,0.303471,0.225836,-0.152728,0.071226,0.0869,0.128671,-0.12327,-0.180758,0.107949
0,0,0,0,0,0,0,1,0,0,0,3.737706,-0.110303,0.093127,-0.013277,0.271956,-0.365836,0.070131,-0.445628,-0.01621,-0.122598,-0.016708,0.081104,0.11937,-0.092558,-0.260096,0.080396,-0.091098,0.096636,-0.011774,0.224746,0.260326,0.318495,-0.438988,-0.025193,0.084057,-0.180931,-0.050814,0.150918,-0.049831,-0.018346,-0.162023,0.298343,0.085071,-0.156402,-0.038898,-0.349745,0.191115,-0.134562,-0.031863,-0.14426,-0.157099,0.159487,0.167564,-0.264218,-0.058226,-0.159048,0.260941,0.008596,0.078208,0.237768
0,0,0,0,1,0,0,0,0,0,0,3.722047,-0.044093,-0.339569,-0.005087,0.311409,0.331783,-0.497587,0.022781,0.047788,0.009449,0.219984,-0.213751,0.026123,-0.061537,-0.443118,0.017773,0.328331,-0.029816,0.145623,-0.082707,0.097975,0.1402,0.154625,0.091103,-0.108733,-0.017453,0.092508,0.059394,0.139775,0.229858,0.231484,-0.095403,0.033154,0.057702,-0.030476,0.125819,0.010578,0.083892,-0.065809,0.013068,-0.00001,0.087341,0.292876,0.144226,-0.258416,-0.001741,0.175499,-0.066063,-0.03833,0.090057
0,0,0,0,1,0,0,0,0,0,0,3.692666,-0.108815,-1.225876,-0.047859,0.377298,0.225275,-0.533036,-0.341869,0.005799,-0.071679,-0.086778,0.013119,0.098048,-0.168241,0.172817,-0.207824,-0.151138,-0.038379,0.160591,-0.360422,-0.348458,-0.09683,0.058112,-0.52089,0.443468,-0.823578,0.438254,-0.033221,0.199757,-0.031638,0.217774,0.072051,0.011075,-0.149932,-0.112665,-0.499006,-0.122374,-0.183329,0.354191,-0.16781,-0.010783,-0.110249,0.188632,0.081691,-0.391401,0.063689,-0.231365,0.267448,0.075074,-0.015319
0,0,0,0,0,0,0,0,0,0,1,3.775619,-0.236277,0.056972,-0.003894,-0.089472,-0.004306,-0.024286,0.017903,0.055649,-0.008306,0.081971,0.058071,0.014287,0.017603,0.031978,0.001153,-0.017481,0.013012,-0.013499,0.000602,0.005999,-0.02879,0.001201,0.02418,-0.044069,0.055699,0.044006,0.038073,-0.001912,0.001188,-0.042368,0.030922,0.038205,0.053015,0.007823,-0.074917,-0.022566,-0.091444,-0.051915,0.02464,0.021478,0.014646,0.03591,-0.014815,0.004884,-0.006668,-0.024973,-0.067809,-0.018008,0.0291
0,0,1,0,0,0,0,0,0,0,0,3.704465,-0.109657,-0.574878,-0.001318,0.590768,0.068486,-0.436783,0.416611,-0.063054,0.014173,0.44848,-0.253442,0.182635,0.136862,-0.33612,-0.049483,0.046227,0.065136,0.166268,-0.021732,0.087112,-0.081417,0.094139,0.068576,-0.063491,-0.037462,0.121094,0.081438,0.061809,-0.21633,-0.089104,0.259202,0.148191,0.104331,-0.142401,-0.154691,-0.205353,-0.446859,0.168684,-0.293158,0.001832,-0.248197,-0.153832,0.157283,-0.079414,-0.132683,0.018852,0.444262,0.260423,-0.326667
0,0,1,0,0,0,0,0,0,0,0,3.725255,-0.156367,-0.322274,-0.148795,0.201179,0.082811,0.251571,0.575383,0.114345,-0.23821,-0.240282,0.047752,-0.119173,0.258039,-0.076376,0.254093,-0.229891,0.208495,0.050619,-0.176405,0.028477,0.002509,-0.09496,0.019185,-0.076141,0.121018,0.118384,-0.134053,-0.095819,-0.203045,-0.484701,-0.025876,-0.148247,-0.090327,0.187417,0.01729,-0.090038,-0.005526,-0.008483,0.381064,0.382129,-0.092167,0.043908,0.133861,-0.263765,0.099864,0.487171,-0.291585,-0.424749,0.022493
1,0,0,0,0,0,0,0,0,0,0,3.658261,0.055663,-1.01206,-0.205772,0.669684,0.159244,-0.944842,0.252785,-0.130375,0.338166,0.550116,-0.510067,0.206495,-0.254141,-0.666216,0.048865,0.557613,-0.102481,0.259133,-0.214582,0.26496,-0.1625,0.320061,0.064026,-0.255732,-0.159531,0.00579,-0.102166,0.220146,0.05934,0.382258,-0.431988,0.658344,-0.215687,-0.080957,0.302783,-0.099085,0.358381,-0.395539,0.225685,-0.016189,0.195057,0.368379,-0.36687,0.073257,-0.461582,0.238899,-0.182962,-0.122984,-0.198273
0,0,1,0,0,0,0,0,0,0,0,3.654519,-0.186399,-0.993835,-0.101801,0.589254,-0.869794,-0.276696,0.850632,-0.416806,1.28441,-0.699293,0.272615,-0.349225,0.217254,0.427948,-0.196722,0.19987,-0.648895,-0.138846,0.15065,0.212813,0.009725,0.491225,0.106416,-0.174848,0.311826,0.380192,0.150038,0.160563,-0.101398,0.098824,-0.15813,0.150505,0.005014,0.20103,-0.081053,-0.102998,0.017049,0.057131,-0.013778,-0.31559,-0.063043,0.018102,0.018817,-0.086524,0.442544,-0.073462,-0.205131,0.098494,-0.332542
1,0,0,0,0,0,0,0,0,0,0,3.703558,-0.174879,-0.466399,-0.284777,0.252802,0.135257,0.648983,0.774056,0.380116,-0.967758,-1.05258,-0.045431,0.165957,-0.987571,-0.236064,0.026764,0.498675,-0.395349,0.111405,0.113968,0.099681,-0.009824,0.138596,-0.150148,0.030987,0.083335,-0.14841,-0.061827,-0.198685,0.11839,-0.251078,0.270958,-0.169572,-0.221429,0.402782,-0.029224,0.185264,-0.111144,-0.271594,0.243214,0.129398,-0.296868,-0.015767,0.007897,0.038286,0.017123,0.171234,0.268975,-0.093224,0.51861
0,0,0,0,0,0,1,0,0,0,0,3.776682,-0.211707,0.083455,-0.168506,-0.180837,-0.021335,0.001062,-0.027684,0.004642,-0.027923,0.047921,0.037773,0.015035,-0.006581,-0.021849,0.011681,-0.029378,-0.001274,-0.004752,0.009743,0.031604,-0.02565,-0.011755,0.034741,0.016412,0.039599,0.011439,0.03781,0.060116,0.041934,0.014018,-0.046665,-0.009073,-0.022162,0.00423,-0.028849,0.011707,-0.018698,-0.061117,0.024263,0.052181,-0.013502,0.029428,0.023201,0.030243,0.051718,0.009406,-0.034789,0.023197,0.011611
0,0,1,0,0,0,0,0,0,0,0,3.719057,-0.301312,-0.431745,-0.312694,0.454126,-0.22422,0.233182,1.005085,0.024645,-0.468693,-0.210849,0.132796,-0.263913,0.922474,0.061544,0.227357,-0.650883,0.37207,-0.10262,-0.201439,-0.160388,0.199672,0.205128,-0.260374,-0.0798,-0.191519,-0.057861,-0.53009,-0.232981,0.284684,-0.112321,0.025003,0.06034,-0.561815,0.130771,0.155544,-0.02704,0.083318,-0.26163,0.288667,0.172651,-0.09847,0.207598,0.214463,-0.22863,-0.177878,0.074428,-0.019998,-0.113244,-0.035761
0,0,0,0,0,0,1,0,0,0,0,3.756494,-0.376133,-0.002969,0.025272,-0.069089,0.286927,0.501568,-0.196195,-1.071499,-0.158153,0.349253,-0.214833,-0.726198,-0.242958,0.033071,0.027911,0.122673,-0.157527,-0.146989,0.071464,0.003805,-0.076635,0.265764,-0.008912,0.459722,0.068379,0.000947,-0.147638,-0.129927,-0.006741,-0.0174,-0.029598,0.021244,-0.054055,-0.020202,-0.075227,0.172571,0.040591,0.062503,-0.010972,0.02156,-0.050584,-0.2264,-0.03049,-0.028841,0.03518,0.086482,-0.017479,0.296993,0.056059
0,0,0,0,0,0,1,0,0,0,0,3.755761,-0.302318,-0.139885,-0.159594,-0.05318,0.114308,0.258924,0.024321,-0.436522,-0.001347,0.001207,-0.036538,-0.115253,-0.017211,0.041948,-0.082975,0.022656,0.05357,-0.025807,-0.323391,0.090826,0.095986,-0.299396,-0.167344,-0.198817,0.169757,-0.245553,-0.468731,-0.845711,0.320386,-0.061349,-0.019528,0.280118,-0.330146,0.20555,0.272572,0.236134,-0.020367,-0.094297,-0.178008,-0.185267,0.172742,-0.207394,-0.274809,-0.732302,-0.427913,-0.588528,0.02308,-0.018224,-0.089591
1,0,0,0,0,0,0,0,0,0,0,3.726593,-0.214022,0.000298,-0.299746,0.354972,0.222668,0.7231,1.051061,0.418863,-1.121694,-1.089015,-0.063196,0.216452,-0.737822,-0.324669,0.20295,0.401599,-0.254325,0.037946,0.17267,-0.017004,-0.041877,0.225604,-0.290421,0.010054,-0.010631,0.005426,0.009614,-0.032761,0.022256,-0.159474,0.124392,-0.05908,0.011792,0.015175,-0.023986,-0.013831,0.084555,-0.037045,-0.112155,-0.085904,-0.075443,0.094189,-0.026445,0.067453,0.002109,-0.075942,0.144752,0.039143,0.161047
0,0,1,0,0,0,0,0,0,0,0,3.742873,-0.184429,-0.113381,-0.121991,0.195676,0.168313,0.20904,0.409632,0.112267,-0.179082,-0.214978,0.042646,-0.063563,0.19583,-0.087313,0.214518,-0.159888,0.122736,0.006979,-0.077741,0.007499,0.008222,-0.030398,0.029967,-0.0571,0.155868,0.114103,-0.127471,-0.092193,-0.165213,-0.377807,-0.010417,-0.176424,-0.065701,0.12418,-0.086838,-0.12796,-0.005352,0.008392,0.238079,0.288278,-0.081073,0.037615,0.131525,-0.289033,0.099007,0.267518,-0.318742,-0.242104,-0.081381
0,0,0,0,0,0,1,0,0,0,0,3.761106,-0.241286,-0.179045,-0.173007,-0.07387,0.015797,0.183794,0.000258,0.278671,0.055075,0.009486,-0.134385,-0.099299,-0.076871,-0.003821,-0.518955,-0.017609,0.256233,-0.341301,0.018687,0.16454,0.122517,-0.011462,0.115886,0.075393,-0.193126,-0.058289,-0.099375,-0.234755,0.278598,0.127483,0.079268,0.157643,0.150385,-0.122875,0.023905,-0.178439,-0.089936,0.319172,0.383425,0.238008,-0.060359,0.211221,0.056121,0.375994,0.09362,0.071243,0.001092,0.038348,-0.031006
0,0,0,0,1,0,0,0,0,0,0,3.756447,-0.115484,0.032273,-0.110895,-0.047423,0.079708,-0.078744,-0.092017,0.038725,-0.019914,0.011806,0.117437,-0.190564,-0.004535,0.042917,0.117437,-0.036863,-0.014361,-0.00534,0.146806,-0.17264,0.015554,-0.019722,-0.026249,0.002885,0.066126,-0.015233,0.146429,-0.126713,0.002183,-0.012375,-0.070664,0.136456,0.19803,0.010399,0.075505,-0.108415,0.034181,-0.045568,0.107199,-0.164772,0.000581,0.216764,0.015283,0.013297,0.015546,-0.00265,0.029582,0.003902,-0.043271
0,1,0,0,0,0,0,0,0,0,0,3.7306,0.014235,-0.13166,0.060989,0.01082,0.143351,-0.118264,-0.135304,0.008745,-0.087824,0.038027,0.072438,-0.140738,-0.109343,-0.003195,0.107872,-0.044545,-0.075631,-0.113891,0.143793,0.15575,0.000569,-0.090159,0.134989,-0.120168,-0.020994,0.011193,0.048626,0.141525,0.113591,-0.015384,-0.131282,-0.088797,-0.115041,-0.168798,-0.218396,-0.120974,0.110238,-0.357202,0.109774,0.19343,0.125928,-0.063164,0.108409,-0.00123,0.150355,-0.233788,0.082433,0.136067,-0.242121
0,0,0,0,0,1,0,0,0,0,0,3.702865,-0.072418,-0.62387,-0.369959,0.303591,-0.139206,-0.27777,0.285449,-0.057886,-0.014155,-0.314217,0.511842,-0.516352,0.081118,0.200516,-0.286356,-0.173685,-0.115089,0.180862,-0.771897,-0.578555,-0.022021,-0.609734,0.030033,0.03643,-0.285239,-0.209331,-0.273035,0.200015,0.125811,0.176777,0.004793,0.085581,-0.304166,-0.139347,-0.30125,0.073774,0.170043,-0.209655,0.156319,0.025912,-0.228519,0.144391,0.372607,-0.051626,-0.193504,-0.052034,0.328661,-0.018271,-0.465695
1,0,0,0,0,0,0,0,0,0,0,3.728398,-0.00733,-0.325356,0.127421,0.167722,0.358548,-0.310815,-0.238359,0.024763,-0.085703,0.04622,0.058612,0.000921,-0.033943,-0.03687,0.005078,0.029579,-0.021321,-0.02427,0.116171,-0.058499,0.022228,0.075653,-0.066593,-0.126405,0.138467,-0.075576,-0.08557,0.078767,0.041418,-0.108799,0.080962,0.017772,0.069752,0.076229,0.000341,0.132605,0.059116,-0.023611,-0.068738,-0.117771,0.017946,-0.005944,0.259738,0.229785,0.074278,-0.136053,-0.034346,-0.111832,-0.013124
0,0,0,1,0,0,0,0,0,0,0,3.742757,-0.092939,-0.131103,-0.184787,0.114628,0.413504,0.417676,-0.301149,0.438857,0.343025,0.036241,-0.253113,-0.033561,0.154234,-0.032362,-0.386525,0.017701,0.025093,-0.114881,0.147504,-0.18262,-0.012907,-0.00616,-0.019357,0.037937,-0.018287,-0.025908,0.171685,0.151752,-0.147977,-0.096911,-0.049876,-0.226449,-0.194303,0.135145,0.01444,0.092731,0.035749,-0.314744,-0.258869,-0.025421,-0.058372,-0.226593,0.034956,-0.317922,-0.1962,-0.000309,-0.275516,-0.150101,-0.044854
1,0,0,0,0,0,0,0,0,0,0,3.746077,-0.118102,0.078143,-0.338891,-0.020578,0.094582,0.407603,0.341134,0.280605,-0.551148,-0.502196,-0.014165,0.265951,-0.573963,-0.23263,0.131131,0.438344,-0.162889,0.011047,0.200414,0.003221,-0.059352,0.109621,-0.027713,0.077443,-0.012407,0.080381,0.28929,-0.014553,-0.161513,0.195329,-0.032084,0.149917,0.218165,-0.273197,-0.012327,-0.014866,-0.00403,0.216281,-0.408086,-0.03563,0.190304,-0.124714,0.041095,-0.036739,-0.192957,-0.250511,-0.438896,0.04159,-0.715961
1,0,0,0,0,0,0,0,0,0,0,3.691948,0.0483,-0.757686,-0.070123,0.043479,0.220564,-0.188514,-0.309379,-0.221996,-0.102229,-0.094796,-0.0156,0.63363,-0.117543,0.26198,-0.162646,-0.270711,0.138428,-0.086843,-0.055937,0.173972,-0.124602,-0.115965,-0.071946,0.107634,0.014871,0.078045,-0.021311,-0.019991,0.072613,-0.05951,-0.042971,0.015798,0.126054,0.173415,0.062037,0.00449,0.126822,-0.04655,-0.117681,-0.17676,0.039055,0.012171,-0.009114,-0.000014,-0.200846,-0.220323,-0.157455,0.063182,0.365541
0,0,1,0,0,0,0,0,0,0,0,3.68936,-0.164863,-0.56306,-0.204265,0.643248,-0.206213,-0.333623,1.028745,-0.292126,0.381271,-0.006503,-0.009256,-0.321835,0.544556,-0.283213,-0.220618,-0.143791,-0.150783,0.162119,-0.259908,0.141308,0.010175,-0.177515,0.241504,0.037609,0.489842,0.218259,-0.353251,-0.235743,-0.419803,-0.7473,0.185246,-0.006836,0.219295,-0.044778,-0.339655,-0.661985,-0.186894,0.054928,-0.173758,-0.00411,0.115681,0.024014,0.049164,-0.187129,-0.137772,-0.177709,0.112465,0.15611,-0.277211
0,0,0,0,1,0,0,0,0,0,0,3.70517,-0.117472,-0.717768,-0.202647,0.186502,-0.202259,-0.180641,0.366789,0.050571,0.052455,-0.350205,0.464101,-0.626052,-0.008714,0.248066,-0.331126,-0.279989,0.094814,0.524879,-0.869879,-0.443705,0.0481,-0.487016,-0.065682,0.159403,-0.143044,0.007733,-0.143188,0.26553,0.205678,0.323018,0.075035,0.166924,-0.372631,0.029989,0.019097,0.050094,0.263135,0.050426,0.116893,-0.027756,-0.245157,0.184924,0.271829,-0.026247,-0.420102,0.031349,0.169522,0.074142,-0.141829
0,0,0,0,0,0,1,0,0,0,0,3.755974,-0.25593,-0.125997,-0.052031,-0.094591,0.143773,0.244472,-0.055167,-0.384764,-0.194199,0.090164,-0.105134,-0.226236,-0.18195,0.028179,0.021471,0.054184,0.000658,-0.118518,0.019196,0.157189,-0.147216,0.017382,0.001606,0.162121,0.236262,-0.15492,-0.008587,-0.353426,0.254291,0.065376,-0.01158,0.022242,-0.037603,0.126701,0.032225,0.237357,-0.110803,-0.054802,-0.183816,0.108629,-0.20172,0.005967,-0.261706,-0.235787,0.057745,0.031966,-0.181891,-0.048944,0.100484
0,0,1,0,0,0,0,0,0,0,0,3.70762,-0.199949,-0.216432,0.005672,0.540954,-0.84371,0.09564,0.276739,-0.245389,0.838996,-0.300011,0.603691,-0.033199,-0.358054,-0.170483,-0.378641,-0.332028,-0.266586,-0.057471,0.281448,0.028607,0.13365,0.237042,-0.005847,0.066927,0.322862,0.414672,-0.011521,-0.007276,0.253981,0.231848,-0.25559,-0.61787,0.25013,0.169262,0.168488,-0.065096,-0.073643,-0.069113,-0.293683,0.203817,0.072563,-0.035393,0.058821,-0.041079,0.30615,0.057631,-0.151546,-0.089789,-0.064573
1,0,0,0,0,0,0,0,0,0,0,3.729236,-0.195464,-0.302434,0.073014,0.033726,0.314578,0.360184,-0.181263,-0.736229,-0.159378,0.258379,-0.18678,-0.280837,-0.240168,0.105975,0.011942,-0.013599,-0.043894,-0.104974,0.029761,0.062946,-0.173003,-0.091466,0.266207,0.196066,0.126936,-0.130458,0.230928,0.091319,0.233449,0.137354,-0.206762,-0.015905,-0.108112,-0.017329,-0.030958,0.284617,-0.276345,-0.124159,-0.100929,0.382248,-0.065829,0.168541,-0.038161,0.017123,0.133126,0.087863,-0.352489,0.006586,0.293314
0,0,1,0,0,0,0,0,0,0,0,3.77027,-0.291345,-0.03169,-0.119967,0.039293,-0.030968,0.010937,0.168988,0.002655,-0.002819,-0.02565,0.035582,-0.092345,0.170075,-0.064007,-0.066393,-0.088358,0.007627,-0.038731,-0.045454,0.061257,-0.004238,0.011641,0.105401,0.028809,0.153078,0.063823,-0.10331,0.003804,-0.087408,-0.205188,0.043452,0.028144,0.130598,0.055747,-0.111965,-0.299781,0.01127,-0.015166,-0.023883,-0.000598,0.054701,0.062063,-0.096566,-0.04291,-0.036032,-0.025222,0.015763,0.050174,-0.073497
1,0,0,0,0,0,0,0,0,0,0,3.687267,0.114627,-0.520039,-0.16701,0.467854,0.106025,-0.588778,-0.224005,0.054317,-0.240115,-0.047573,0.389016,-0.477143,-0.037168,0.008503,-0.229328,-0.098708,0.230389,0.36646,-0.568525,-0.569415,-0.032063,-0.046147,-0.33751,0.014087,-0.131649,-0.012209,0.088988,0.2276,0.251498,0.069203,0.474893,0.340383,-0.340847,-0.04239,-0.423428,0.020748,0.237107,0.10317,-0.165566,-0.127435,-0.20827,0.260302,0.251581,0.090115,-0.097254,-0.249812,-0.13046,-0.117679,-0.331331
1,0,0,0,0,0,0,0,0,0,0,3.718732,-0.120184,-0.371026,-0.129622,-0.083214,0.32852,0.441658,-0.109879,-0.815775,-0.047295,-0.039315,0.003505,0.168754,0.078301,0.298824,-0.057147,0.005529,0.114503,-0.014641,-0.237074,0.190127,-0.041274,-0.194077,-0.065697,-0.177142,0.301387,-0.055282,-0.262488,-0.83484,0.29333,0.118361,-0.094084,0.158293,-0.055114,-0.063717,0.097129,0.194347,0.200795,-0.029582,-0.108943,-0.134415,-0.291839,-0.03728,-0.017182,-0.258589,0.041971,-0.156812,0.014516,0.119009,0.009304
0,0,0,0,0,0,1,0,0,0,0,3.754348,-0.188774,-0.073566,-0.07936,-0.091717,0.058191,0.188495,-0.099581,-0.219624,-0.094705,0.104364,-0.052614,-0.127315,-0.127459,-0.014621,0.000107,-0.056001,0.0359,-0.078619,0.08961,0.071155,-0.056696,-0.074618,0.139604,0.087196,0.086552,-0.030533,0.117221,0.053922,0.113558,0.048796,-0.19484,0.003164,-0.001022,-0.104136,-0.062429,0.032634,-0.065008,-0.133714,0.099216,0.185277,-0.034417,0.04339,0.110376,0.156199,0.183408,-0.075655,-0.120083,0.218287,0.108352
1,0,0,0,0,0,0,0,0,0,0,3.76481,-0.16148,0.117054,-0.141198,0.02677,0.201331,0.036904,-0.109894,-0.116397,-0.035697,-0.031797,0.045951,0.402589,-0.029025,0.194182,-0.03234,-0.247916,0.002677,0.016979,-0.145179,-0.032612,-0.009874,0.047145,0.42578,-0.03173,0.162134,0.005134,0.19816,0.088651,0.146292,-0.037888,0.173652,-0.055086,-0.019324,0.131002,0.121503,-0.021225,-0.150073,-0.116704,-0.052034,-0.01377,-0.08048,0.210745,-0.186282,-0.001725,0.095791,-0.135952,0.118836,0.119259,-0.087533
1,0,0,0,0,0,0,0,0,0,0,3.724426,-0.127215,-0.265693,-0.003652,0.208832,0.344018,0.369548,0.214648,0.062218,-0.617803,-0.549592,-0.019988,0.4417,-0.533016,-0.068874,0.046551,0.33126,-0.062937,0.048487,0.28158,0.25551,-0.15767,0.006752,-0.23476,-0.097742,-0.218106,0.239794,0.08696,-0.089203,-0.124048,0.208874,-0.189476,0.134034,0.117915,-0.371793,-0.062844,-0.121468,0.026592,0.006993,-0.269469,-0.095224,0.10879,-0.287997,0.092468,0.079887,0.029845,-0.05642,-0.181411,0.073502,-0.586291
0,0,0,0,0,0,1,0,0,0,0,3.7489,-0.319369,0.064535,-0.115322,-0.063376,0.236318,0.661702,-0.255586,-1.196552,-0.186475,0.403534,-0.282723,-0.746781,-0.260974,0.004297,0.054829,0.178772,-0.193265,-0.102774,0.012316,-0.234198,0.063043,0.458279,0.083558,0.302777,-0.166848,0.027931,-0.097933,0.243403,-0.310862,-0.048908,0.365281,-0.121467,0.044608,0.259683,0.139037,-0.30226,-0.023525,0.188791,-0.022411,-0.28604,0.058154,0.167681,-0.176904,0.077044,-0.241117,0.103081,0.205529,-0.463364,-0.199959
0,0,0,0,1,0,0,0,0,0,0,3.744003,0.010708,0.035429,-0.330689,-0.216987,-0.10834,-0.13819,-0.08322,0.096867,-0.096253,0.084104,0.080671,-0.174681,-0.048226,-0.004431,0.058948,0.049862,0.222749,0.193859,-0.134492,0.062003,-0.173736,0.076937,-0.073391,-0.111075,0.172844,0.278965,0.263472,0.031921,0.244397,-0.044068,-0.002757,0.029752,-0.247885,0.070808,0.208473,-0.016635,0.056953,0.386536,0.126074,0.112354,-0.086954,-0.039983,0.057498,0.117087,-0.210307,-0.109194,-0.098966,-0.03198,0.173364
